Series ID,Year,Period,Label,Value,12-Month % Change
CUUR0000SEMF01,2009,M02,2009 Feb,386.456,1.9
CUUR0000SEMF01,2009,M03,2009 Mar,386.859,1.7
CUUR0000SEMF01,2009,M04,2009 Apr,388.711,2.4
CUUR0000SEMF01,2009,M05,2009 May,390.221,3.5
CUUR0000SEMF01,2009,M06,2009 Jun,390.558,3.5
CUUR0000SEMF01,2009,M07,2009 Jul,390.563,3.6
CUUR0000SEMF01,2009,M08,2009 Aug,392.799,4.4
CUUR0000SEMF01,2009,M09,2009 Sep,394.707,4.7
CUUR0000SEMF01,2009,M10,2009 Oct,395.759,4.7
CUUR0000SEMF01,2009,M11,2009 Nov,396.216,4.4
CUUR0000SEMF01,2009,M12,2009 Dec,396.526,4.4
CUUR0000SEMF01,2010,M01,2010 Jan,400.498,4.5
CUUR0000SEMF01,2010,M02,2010 Feb,404.090,4.6
CUUR0000SEMF01,2010,M03,2010 Mar,405.763,4.9
CUUR0000SEMF01,2010,M04,2010 Apr,406.618,4.6
CUUR0000SEMF01,2010,M05,2010 May,407.110,4.3
CUUR0000SEMF01,2010,M06,2010 Jun,407.562,4.4
CUUR0000SEMF01,2010,M07,2010 Jul,407.058,4.2
CUUR0000SEMF01,2010,M08,2010 Aug,409.100,4.1
CUUR0000SEMF01,2010,M09,2010 Sep,410.289,3.9
CUUR0000SEMF01,2010,M10,2010 Oct,410.944,3.8
CUUR0000SEMF01,2010,M11,2010 Nov,412.069,4.0
CUUR0000SEMF01,2010,M12,2010 Dec,412.786,4.1
CUUR0000SEMF01,2011,M01,2011 Jan,416.266,3.9
CUUR0000SEMF01,2011,M02,2011 Feb,420.329,4.0
CUUR0000SEMF01,2011,M03,2011 Mar,422.168,4.0
CUUR0000SEMF01,2011,M04,2011 Apr,424.264,4.3
CUUR0000SEMF01,2011,M05,2011 May,425.189,4.4
CUUR0000SEMF01,2011,M06,2011 Jun,424.761,4.2
CUUR0000SEMF01,2011,M07,2011 Jul,425.604,4.6
CUUR0000SEMF01,2011,M08,2011 Aug,426.775,4.3
CUUR0000SEMF01,2011,M09,2011 Sep,427.585,4.2
CUUR0000SEMF01,2011,M10,2011 Oct,428.294,4.2
CUUR0000SEMF01,2011,M11,2011 Nov,428.718,4.0
CUUR0000SEMF01,2011,M12,2011 Dec,429.817,4.1
CUUR0000SEMF01,2012,M01,2012 Jan,433.577,4.2
CUUR0000SEMF01,2012,M02,2012 Feb,438.453,4.3
CUUR0000SEMF01,2012,M03,2012 Mar,439.761,4.2
CUUR0000SEMF01,2012,M04,2012 Apr,439.784,3.7
CUUR0000SEMF01,2012,M05,2012 May,439.140,3.3
CUUR0000SEMF01,2012,M06,2012 Jun,439.459,3.5
CUUR0000SEMF01,2012,M07,2012 Jul,442.115,3.9
CUUR0000SEMF01,2012,M08,2012 Aug,443.869,4.0
CUUR0000SEMF01,2012,M09,2012 Sep,443.528,3.7
CUUR0000SEMF01,2012,M10,2012 Oct,443.606,3.6
CUUR0000SEMF01,2012,M11,2012 Nov,440.591,2.8
CUUR0000SEMF01,2012,M12,2012 Dec,437.905,1.9
CUUR0000SEMF01,2013,M01,2013 Jan,440.579,1.6
CUUR0000SEMF01,2013,M02,2013 Feb,441.776,0.8
CUUR0000SEMF01,2013,M03,2013 Mar,442.912,0.7
CUUR0000SEMF01,2013,M04,2013 Apr,442.310,0.6
CUUR0000SEMF01,2013,M05,2013 May,438.721,-0.1
CUUR0000SEMF01,2013,M06,2013 Jun,439.723,0.1
CUUR0000SEMF01,2013,M07,2013 Jul,441.489,-0.1
CUUR0000SEMF01,2013,M08,2013 Aug,444.625,0.2
CUUR0000SEMF01,2013,M09,2013 Sep,445.156,0.4
CUUR0000SEMF01,2013,M10,2013 Oct,446.043,0.5
CUUR0000SEMF01,2013,M11,2013 Nov,446.032,1.2
CUUR0000SEMF01,2013,M12,2013 Dec,441.589,0.8
CUUR0000SEMF01,2014,M01,2014 Jan,446.766,1.4
CUUR0000SEMF01,2014,M02,2014 Feb,453.121,2.6
CUUR0000SEMF01,2014,M03,2014 Mar,452.120,2.1
CUUR0000SEMF01,2014,M04,2014 Apr,453.012,2.4
CUUR0000SEMF01,2014,M05,2014 May,454.359,3.6
CUUR0000SEMF01,2014,M06,2014 Jun,457.609,4.1
CUUR0000SEMF01,2014,M07,2014 Jul,459.832,4.2
CUUR0000SEMF01,2014,M08,2014 Aug,460.837,3.6
CUUR0000SEMF01,2014,M09,2014 Sep,461.870,3.8
CUUR0000SEMF01,2014,M10,2014 Oct,464.368,4.1
CUUR0000SEMF01,2014,M11,2014 Nov,466.447,4.6
CUUR0000SEMF01,2014,M12,2014 Dec,469.778,6.4
CUUR0000SEMF01,2015,M01,2015 Jan,471.754,5.6
CUUR0000SEMF01,2015,M02,2015 Feb,476.638,5.2
CUUR0000SEMF01,2015,M03,2015 Mar,478.076,5.7
CUUR0000SEMF01,2015,M04,2015 Apr,478.206,5.6
CUUR0000SEMF01,2015,M05,2015 May,478.566,5.3
CUUR0000SEMF01,2015,M06,2015 Jun,479.642,4.8
CUUR0000SEMF01,2015,M07,2015 Jul,480.210,4.4
CUUR0000SEMF01,2015,M08,2015 Aug,482.392,4.7
CUUR0000SEMF01,2015,M09,2015 Sep,481.260,4.2
CUUR0000SEMF01,2015,M10,2015 Oct,481.426,3.7
CUUR0000SEMF01,2015,M11,2015 Nov,482.478,3.4
CUUR0000SEMF01,2015,M12,2015 Dec,481.134,2.4
CUUR0000SEMF01,2016,M01,2016 Jan,485.796,3.0
CUUR0000SEMF01,2016,M02,2016 Feb,493.075,3.4
CUUR0000SEMF01,2016,M03,2016 Mar,495.191,3.6
CUUR0000SEMF01,2016,M04,2016 Apr,497.297,4.0
CUUR0000SEMF01,2016,M05,2016 May,493.293,3.1
CUUR0000SEMF01,2016,M06,2016 Jun,498.136,3.9
CUUR0000SEMF01,2016,M07,2016 Jul,502.833,4.7
CUUR0000SEMF01,2016,M08,2016 Aug,512.061,6.2
CUUR0000SEMF01,2016,M09,2016 Sep,514.781,7.0
CUUR0000SEMF01,2016,M10,2016 Oct,515.159,7.0
CUUR0000SEMF01,2016,M11,2016 Nov,511.311,6.0
CUUR0000SEMF01,2016,M12,2016 Dec,511.191,6.2
CUUR0000SEMF01,2017,M01,2017 Jan,515.468,6.1
CUUR0000SEMF01,2017,M02,2017 Feb,518.618,5.2
CUUR0000SEMF01,2017,M03,2017 Mar,518.470,4.7
CUUR0000SEMF01,2017,M04,2017 Apr,512.738,3.1
CUUR0000SEMF01,2017,M05,2017 May,512.582,3.9
CUUR0000SEMF01,2017,M06,2017 Jun,517.217,3.8
CUUR0000SEMF01,2017,M07,2017 Jul,524.056,4.2
CUUR0000SEMF01,2017,M08,2017 Aug,526.105,2.7
CUUR0000SEMF01,2017,M09,2017 Sep,522.018,1.4
CUUR0000SEMF01,2017,M10,2017 Oct,520.350,1.0
CUUR0000SEMF01,2017,M11,2017 Nov,522.411,2.2
CUUR0000SEMF01,2017,M12,2017 Dec,525.385,2.8
CUUR0000SEMF01,2018,M01,2018 Jan,527.767,2.4
CUUR0000SEMF01,2018,M02,2018 Feb,529.279,2.1
CUUR0000SEMF01,2018,M03,2018 Mar,528.167,1.9
CUUR0000SEMF01,2018,M04,2018 Apr,526.345,2.7
CUUR0000SEMF01,2018,M05,2018 May,531.692,3.7
CUUR0000SEMF01,2018,M06,2018 Jun,533.720,3.2
CUUR0000SEMF01,2018,M07,2018 Jul,528.865,0.9
CUUR0000SEMF01,2018,M08,2018 Aug,530.165,0.8
CUUR0000SEMF01,2018,M09,2018 Sep,528.124,1.2
CUUR0000SEMF01,2018,M10,2018 Oct,524.370,0.8
CUUR0000SEMF01,2018,M11,2018 Nov,525.494,0.6
CUUR0000SEMF01,2018,M12,2018 Dec,522.105,-0.6
CUUR0000SEMF01,2019,M01,2019 Jan,525.103,-0.5
CUUR0000SEMF01,2019,M02,2019 Feb,522.971,-1.2
CUUR0000SEMF01,2019,M03,2019 Mar,526.097,-0.4
CUUR0000SEMF01,2019,M04,2019 Apr,528.008,0.3
CUUR0000SEMF01,2019,M05,2019 May,526.439,-1.0
CUUR0000SEMF01,2019,M06,2019 Jun,522.957,-2.0
CUUR0000SEMF01,2019,M07,2019 Jul,524.829,-0.8
CUUR0000SEMF01,2019,M08,2019 Aug,526.629,-0.7
CUUR0000SEMF01,2019,M09,2019 Sep,522.518,-1.1
CUUR0000SEMF01,2019,M10,2019 Oct,529.635,1.0
CUUR0000SEMF01,2019,M11,2019 Nov,528.285,0.5
CUUR0000SEMF01,2019,M12,2019 Dec,537.946,3.0
CUUR0000SEMF01,2020,M01,2020 Jan,538.154,2.5
CUUR0000SEMF01,2020,M02,2020 Feb,535.548,2.4
CUUR0000SEMF01,2020,M03,2020 Mar,533.885,1.5
CUUR0000SEMF01,2020,M04,2020 Apr,533.767,1.1
CUUR0000SEMF01,2020,M05,2020 May,533.325,1.3
CUUR0000SEMF01,2020,M06,2020 Jun,533.460,2.0
CUUR0000SEMF01,2020,M07,2020 Jul,533.551,1.7
CUUR0000SEMF01,2020,M08,2020 Aug,534.254,1.4
CUUR0000SEMF01,2020,M09,2020 Sep,529.966,1.4
CUUR0000SEMF01,2020,M10,2020 Oct,527.649,-0.4
CUUR0000SEMF01,2020,M11,2020 Nov,526.167,-0.4
CUUR0000SEMF01,2020,M12,2020 Dec,525.244,-2.4
CUUR0000SEMF01,2021,M01,2021 Jan,525.434,-2.4
CUUR0000SEMF01,2021,M02,2021 Feb,521.231,-2.7
CUUR0000SEMF01,2021,M03,2021 Mar,521.375,-2.3
CUUR0000SEMF01,2021,M04,2021 Apr,523.876,-1.9
CUUR0000SEMF01,2021,M05,2021 May,522.116,-2.1
CUUR0000SEMF01,2021,M06,2021 Jun,519.861,-2.5
CUUR0000SEMF01,2021,M07,2021 Jul,519.957,-2.5
CUUR0000SEMF01,2021,M08,2021 Aug,519.729,-2.7
CUUR0000SEMF01,2021,M09,2021 Sep,521.506,-1.6
CUUR0000SEMF01,2021,M10,2021 Oct,523.862,-0.7
CUUR0000SEMF01,2021,M11,2021 Nov,524.509,-0.3
CUUR0000SEMF01,2021,M12,2021 Dec,525.251,0.0
CUUR0000SEMF01,2022,M01,2022 Jan,532.044,1.3
CUUR0000SEMF01,2022,M02,2022 Feb,533.592,2.4
CUUR0000SEMF01,2022,M03,2022 Mar,532.722,2.2
CUUR0000SEMF01,2022,M04,2022 Apr,532.975,1.7
CUUR0000SEMF01,2022,M05,2022 May,532.195,1.9
CUUR0000SEMF01,2022,M06,2022 Jun,532.656,2.5
CUUR0000SEMF01,2022,M07,2022 Jul,534.312,2.8
CUUR0000SEMF01,2022,M08,2022 Aug,536.212,3.2
CUUR0000SEMF01,2022,M09,2022 Sep,535.820,2.7
CUUR0000SEMF01,2022,M10,2022 Oct,535.248,2.2
CUUR0000SEMF01,2022,M11,2022 Nov,534.424,1.9
CUUR0000SEMF01,2022,M12,2022 Dec,534.900,1.8
CUUR0000SEMF01,2023,M01,2023 Jan,546.107,2.6
CUUR0000SEMF01,2023,M02,2023 Feb,546.312,2.4
CUUR0000SEMF01,2023,M03,2023 Mar,547.078,2.7
CUUR0000SEMF01,2023,M04,2023 Apr,548.510,2.9
CUUR0000SEMF01,2023,M05,2023 May,548.929,3.1
CUUR0000SEMF01,2023,M06,2023 Jun,549.140,3.1
CUUR0000SEMF01,2023,M07,2023 Jul,549.212,2.8
CUUR0000SEMF01,2023,M08,2023 Aug,551.344,2.8
CUUR0000SEMF01,2023,M09,2023 Sep,547.579,2.2
CUUR0000SEMF01,2023,M10,2023 Oct,552.058,3.1
CUUR0000SEMF01,2023,M11,2023 Nov,554.600,3.8
CUUR0000SEMF01,2023,M12,2023 Dec,552.625,3.3
CUUR0000SEMF01,2024,M01,2024 Jan,548.245,0.4
CUUR0000SEMF01,2024,M02,2024 Feb,547.682,0.3
CUUR0000SEMF01,2024,M03,2024 Mar,549.405,0.4
CUUR0000SEMF01,2024,M04,2024 Apr,550.678,0.4
CUUR0000SEMF01,2024,M05,2024 May,562.168,2.4
CUUR0000SEMF01,2024,M06,2024 Jun,562.339,2.4
CUUR0000SEMF01,2024,M07,2024 Jul,563.035,2.5
CUUR0000SEMF01,2024,M08,2024 Aug,562.174,2.0
CUUR0000SEMF01,2024,M09,2024 Sep,559.487,2.2
CUUR0000SEMF01,2024,M10,2024 Oct,560.836,1.6
